Temperature,Humidity,Pressure,prediction
10.01111111,0.67,1031.98,rain
9.883333333,0.63,1032.07,rain
8.772222222,0.64,1032.48,rain
7.638888889,0.7,1032.63,rain
6.666666667,0.74,1032.68,rain
9.516666667,0.8,1014.07,rain
9.544444444,0.8,1013.79,rain
13.86111111,0.72,1012.55,rain
9.683333333,0.83,1013.54,rain
9.683333333,0.83,1013.24,rain
10.21666667,0.84,1013.1,rain
11.16111111,0.8,1012.66,rain
12.17777778,0.74,1012.85,rain
12.08888889,0.76,1012.86,rain
13.87222222,0.72,1012.69,rain
16.08888889,0.62,1013.07,rain
17.57222222,0.54,1013.13,rain
19.88333333,0.46,1012.88,rain
18.86666667,0.48,1012.39,rain
19.67777778,0.47,1012.28,rain
18.97777778,0.48,1011.86,rain
19,0.49,1011.94,rain
19.89444444,0.46,1011.79,rain
17.82222222,0.56,1011.56,rain
17.24444444,0.63,1011.69,rain
17.02777778,0.65,1012.13,rain
16.18333333,0.67,1012.17,rain
15.55555556,0.7,1012.19,rain
15.55555556,0.68,1012.51,rain
11.50555556,0.9,1030.41,rain
9.905555556,0.89,1030.61,rain
9.838888889,0.93,1032.9,rain
8.333333333,0.93,1031.3,rain
7.827777778,0.93,1031.32,rain
8.072222222,0.94,1031.56,rain
7.266666667,0.93,1031.81,rain
7.288888889,0.93,1032.12,rain
9.927777778,0.94,1032.76,rain
13.73333333,0.84,1032.81,rain
17.11111111,0.74,1033.11,rain
18.88888889,0.66,1033.34,rain
21.04444444,0.58,1033.1,rain
21.13888889,0.53,1032.8,rain
22.04444444,0.49,1032.37,rain
22.24444444,0.49,1032.1,rain
22.17222222,0.47,1031.9,rain
21.04444444,0.52,1031.87,rain
17.75,0.65,1032.21,rain
15,0.72,1032.41,rain
12.93333333,0.83,1032.79,rain
12.17777778,0.86,1033.02,rain
11.13888889,0.86,1033.32,rain
10.38888889,0.89,1033.65,rain
11.07222222,0.89,1033.6,rain
9.472222222,0.89,1033.41,rain
8.594444444,0.93,1032.7,rain
7.827777778,0.93,1033.31,rain
8.777777778,0.93,1033.31,rain
8.122222222,0.93,1033.38,rain
7.222222222,1,1033.31,rain
6.183333333,0.93,1033.23,rain
8.916666667,0.93,1033.77,rain
11.13888889,0.93,1033.81,rain
13.93888889,0.84,1034.17,rain
17.85,0.73,1034.06,rain
19.95555556,0.62,1034.1,rain
21.11111111,0.54,1033.5,rain
21.31111111,0.52,1033.32,rain
22.17222222,0.49,1032.69,rain
22.17222222,0.47,1032.29,rain
21.12222222,0.52,1032.34,rain
17.26111111,0.67,1032.09,rain
13.95555556,0.77,1032.49,rain
12.93888889,0.83,1032.77,rain
12.12777778,0.86,1032.8,rain
11.06666667,0.89,1033.09,rain
10.17222222,0.93,1033.1,rain
9.933333333,0.93,1032.89,rain
9.355555556,0.93,1032.4,rain
9.872222222,0.93,1027.79,rain
7.711111111,0.93,1032.2,rain
7.711111111,0.93,1031.7,rain
7.4,0.94,1031.58,rain
6.116666667,1,1031.19,rain
6.088888889,0.93,1031.19,rain
8.783333333,0.94,1031.48,rain
13.66666667,0.84,1031.68,rain
17.17777778,0.73,1031.29,rain
19.67777778,0.63,1031.44,rain
21.08888889,0.54,1031.05,rain
22.12777778,0.5,1030.15,rain
22.72777778,0.44,1029.24,rain
22.8,0.41,1028.66,rain
22.26666667,0.39,1027.98,rain
21.37222222,0.5,1027.64,rain
17.82222222,0.6,1027.27,rain
14.95,0.78,1027.68,rain
12.96666667,0.82,1027.7,rain
12.10555556,0.86,1027.7,rain
11.55555556,0.9,1027.8,rain
11.02222222,0.87,1027.6,rain
9.983333333,0.93,1027.29,rain
9.5,0.89,1026.89,rain
7.144444444,0.93,1023.94,rain
8.85,0.93,1026.21,rain
7.827777778,0.93,1025.9,rain
7.827777778,0.93,1025.8,rain
6.138888889,0.93,1025.7,rain
7.133333333,0.93,1025.7,rain
8.733333333,0.94,1025.87,rain
12.43333333,0.84,1025.92,rain
13.74444444,0.84,1026,rain
16.98888889,0.72,1025.63,rain
18.62222222,0.63,1025.46,rain
19.73333333,0.62,1024.63,rain
20.11666667,0.57,1024.17,rain
20.98888889,0.51,1023.6,rain
19.97222222,0.58,1023.29,rain
18.26666667,0.66,1022.93,rain
14.98888889,0.78,1022.7,rain
12.77222222,0.83,1023.1,rain
12.73888889,0.83,1023.17,rain
9.905555556,0.87,1023.22,rain
9.35,0.93,1023.3,rain
8.7,0.93,1023.47,rain
7.733333333,0.93,1023.4,rain
6.688888889,0.93,1023.4,rain
9.372222222,0.93,1021.28,rain
6.066666667,0.96,1022.99,rain
6.116666667,0.96,1022.6,rain
5.405555556,0.93,1022.58,rain
6.116666667,0.93,1022.4,rain
5.072222222,0.99,1022.48,rain
7.122222222,0.93,1022.59,rain
7.733333333,0.96,1022.7,rain
11.12777778,0.93,1022.78,rain
16,0.79,1022.67,rain
18.62222222,0.67,1022.31,rain
19.9,0.63,1021.78,rain
21.08333333,0.55,1021.37,rain
21.10555556,0.47,1020.69,rain
21.08333333,0.47,1020.38,rain
19.23888889,0.59,1020.17,rain
16.15,0.67,1020.18,rain
12.33333333,0.86,1020.66,rain
11.48333333,0.85,1020.68,rain
10.09444444,0.93,1020.99,rain
10.07222222,0.89,1021.19,rain
9.216666667,0.93,1021.28,rain
9.127777778,0.93,1020.99,rain
8.594444444,0.93,1020.97,rain
13.26111111,0.85,1018.99,rain
10.01111111,0.86,1020.69,rain
10.47222222,0.86,1020.59,rain
10.21666667,0.87,1020.61,rain
9.988888889,0.87,1020.48,rain
8.966666667,0.93,1020.21,rain
11.08333333,0.88,1020.72,rain
14.89444444,0.79,1020.79,rain
17.78333333,0.71,1020.57,rain
20.76666667,0.57,1020.5,rain
22.2,0.53,1020.19,rain
22.75555556,0.45,1019.69,rain
23.68888889,0.43,1019.1,rain
23.86111111,0.39,1018.49,rain
22.84444444,0.51,1018.28,rain
22.26666667,0.52,1018.39,rain
18.88333333,0.65,1018.39,rain
16.18333333,0.72,1018.96,rain
15.19444444,0.78,1019.21,rain
13.88888889,0.77,1019.36,rain
14.78888889,0.76,1019.4,rain
14.41666667,0.78,1019.31,rain
13.24444444,0.84,1018.98,rain
13.17777778,0.84,1018.67,rain
16.09444444,0.77,1012.17,rain
12.64444444,0.87,1018.17,rain
11.04444444,0.93,1017.86,rain
11.56666667,0.91,1018.03,rain
11.02222222,0.87,1017.74,rain
9.955555556,0.93,1017.45,rain
12.15,0.86,1017.66,rain
13.91666667,0.84,1017.62,rain
17.22777778,0.73,1017.24,rain
19.77777778,0.64,1016.96,rain
22.17777778,0.55,1016.3,rain
22.26666667,0.49,1015.24,rain
22.75555556,0.42,1014.54,rain
22.8,0.44,1013.73,rain
22.8,0.44,1013.02,rain
21.28888889,0.46,1012.67,rain
17.91666667,0.6,1012.42,rain
17.31111111,0.63,1012.3,rain
16.3,0.72,1011.92,rain
15.18333333,0.72,1011.3,rain
15.71666667,0.72,1010.84,rain
17.42777778,0.65,1011.07,rain
17.78333333,0.63,1010.61,rain
16.71666667,0.7,1010.54,rain
7.205555556,0.88,1021.49,rain
16.68888889,0.72,1010.28,rain
16.52777778,0.75,1010.58,rain
14.61666667,0.88,1010.89,rain
12.75555556,0.9,1011.85,rain
12.12777778,0.86,1012.54,rain
12.03888889,0.82,1013.7,rain
10.99444444,0.81,1015.24,rain
10.97222222,0.8,1016.1,rain
10.01666667,0.84,1017.32,rain
9.983333333,0.77,1017.97,rain
8.983333333,0.88,1018.26,rain
10.05,0.82,1017.66,rain
10.07222222,0.82,1018.08,rain
10.11666667,0.76,1018.49,rain
10.05555556,0.82,1018.86,rain
9.977777778,0.71,1019.48,rain
8.888888889,0.77,1020.18,rain
8.861111111,0.84,1020.83,rain
8.744444444,0.89,1021.49,rain
8.288888889,0.89,1022.2,rain
6.844444444,0.93,1022.79,rain
6.622222222,0.93,1023.09,rain
6.05,0.93,1023.5,rain
3.722222222,0.9,1025.61,rain
4.405555556,0.92,1023.62,rain
4.338888889,0.92,1023.8,rain
3.994444444,0.93,1024.3,rain
2.766666667,1,1024.61,rain
2.666666667,0.96,1024.99,rain
4.8,0.94,1025.67,rain
7.644444444,0.89,1025.99,rain
10.97222222,0.68,1026.46,rain
12.40555556,0.65,1026.58,rain
13.86666667,0.52,1026.47,rain
14.97777778,0.45,1026.27,rain
14.90555556,0.47,1025.98,rain
15.07222222,0.5,1025.73,rain
14.05,0.54,1025.45,rain
12.46666667,0.58,1025.36,rain
10.06666667,0.7,1025.38,rain
8.866666667,0.77,1025.75,rain
7.772222222,0.77,1025.92,rain
7.666666667,0.76,1025.96,rain
7.127777778,0.77,1026.27,rain
6.005555556,0.83,1026.33,rain
4.444444444,0.89,1026.18,rain
4.372222222,0.89,1026.17,rain
5.327777778,0.93,1026.46,rain
1.777777778,0.92,1025.87,rain
2.727777778,0.96,1025.5,rain
3.783333333,0.87,1025.57,rain
2.683333333,0.96,1025.5,rain
2.588888889,0.96,1025.42,rain
4.638888889,0.87,1025.87,rain
7.572222222,0.84,1025.9,rain
9.905555556,0.78,1026,rain
12.16111111,0.73,1026.18,rain
12.91666667,0.64,1026.39,rain
16.06666667,0.56,1026.17,rain
16.09444444,0.49,1025.76,rain
17.2,0.48,1025.18,rain
17.17222222,0.52,1024.88,rain
16.11666667,0.56,1024.89,rain
12.28888889,0.73,1025.09,rain
10.09444444,0.83,1025.8,rain
8.977777778,0.84,1026.07,rain
7.827777778,0.89,1026.29,rain
7.666666667,0.89,1026.58,rain
6.716666667,0.9,1026.66,rain
15.55555556,0.66,1012.38,rain
14.49444444,0.72,1012.27,rain
15.63333333,0.78,1009.46,rain
12.8,0.77,1011.88,rain
12.28888889,0.77,1011.39,rain
11.85,0.81,1011.43,rain
10.23333333,0.86,1011.28,rain
11.16111111,0.8,1011.47,rain
12.85555556,0.78,1011.54,rain
16,0.68,1011.97,rain
17.62222222,0.66,1012,rain
18.73888889,0.62,1012.12,rain
20.85555556,0.54,1011.88,rain
22.01111111,0.5,1011.31,rain
22.4,0.45,1010.62,rain
22.28888889,0.46,1010.09,rain
22.75555556,0.42,1009.5,rain
21.16666667,0.53,1009.59,rain
20.04444444,0.57,1009.29,rain
17.89444444,0.7,1009.39,rain
17.32222222,0.74,1009.57,rain
17.70555556,0.73,1009.39,rain
17.63333333,0.71,1009.2,rain
17.01666667,0.74,1009.24,rain
6.038888889,0.89,1026.49,rain
4.977777778,0.93,1026.3,rain
5.677777778,0.93,1023.57,rain
5.927777778,0.93,1026.41,rain
4.816666667,0.93,1026.49,rain
4.227777778,0.93,1026.5,rain
3.794444444,0.92,1026.57,rain
2.755555556,0.96,1026.58,rain
4.872222222,0.94,1026.7,rain
8.85,0.93,1026.78,rain
13.72777778,0.69,1026.59,rain
15.95,0.57,1026.56,rain
17.17777778,0.53,1026.46,rain
17.75555556,0.52,1025.86,rain
17.95,0.49,1025.22,rain
18.88888889,0.48,1024.46,rain
17.89444444,0.5,1024.16,rain
17.37222222,0.53,1023.86,rain
12.91111111,0.72,1023.85,rain
10.08888889,0.85,1023.95,rain
9.283333333,0.87,1023.78,rain
7.844444444,0.89,1023.75,rain
7.777777778,0.89,1023.78,rain
7.455555556,0.89,1023.77,rain
6.666666667,0.93,1023.28,rain
6.644444444,0.93,1022.97,rain
9.461111111,0.82,1020.11,rain
4.555555556,0.92,1022.78,rain
4.555555556,0.92,1022.58,rain
5.305555556,0.93,1022.48,rain
5.044444444,0.93,1022.21,rain
5.944444444,0.93,1021.89,rain
8.372222222,0.85,1021.83,rain
10.83333333,0.79,1021.81,rain
13.77222222,0.69,1021.79,rain
15.04444444,0.64,1021.75,rain
17.77777778,0.56,1021.48,rain
18.91111111,0.49,1020.78,rain
19.83333333,0.49,1020.12,rain
19.95,0.49,1019.47,rain
18.93333333,0.52,1019.08,rain
17.93888889,0.55,1018.96,rain
15.01111111,0.67,1018.69,rain
12.77222222,0.77,1019.01,rain
11.37222222,0.8,1019.26,rain
9.994444444,0.86,1019.18,rain
8.933333333,0.89,1019.41,rain
9.588888889,0.89,1019.43,rain
10.90555556,0.81,1019.31,rain
10.83333333,0.81,1019.4,rain
8.222222222,0.89,1021.33,rain
9.766666667,0.81,1019.38,rain
9.794444444,0.81,1019.18,rain
9.116666667,0.85,1019.46,rain
8.788888889,0.89,1019.47,rain
8.861111111,0.84,1019.37,rain
8.716666667,0.85,1019.95,rain
12.15,0.75,1020.07,rain
14.88333333,0.69,1020.73,rain
17.10555556,0.6,1020.43,rain
18.75,0.62,1020.29,rain
19.90555556,0.58,1019.87,rain
20.09444444,0.56,1019.44,rain
21.01666667,0.5,1019.09,rain
20.01666667,0.57,1019.02,rain
18.16111111,0.59,1019.05,rain
16.2,0.63,1019.06,rain
16.06666667,0.6,1019.46,rain
14.75555556,0.63,1019.94,rain
12.73333333,0.7,1020.08,rain
12.24444444,0.73,1020.56,rain
11.23333333,0.78,1020.85,rain
9.488888889,0.83,1021.26,rain
9.516666667,0.83,1021.35,rain
8.65,0.83,1026.76,rain
8.444444444,0.86,1021.55,rain
8.35,0.86,1021.67,rain
7.961111111,0.89,1022.03,rain
7.888888889,0.89,1022.36,rain
7.377777778,0.93,1022.69,rain
9.794444444,0.84,1023.26,rain
12.15,0.75,1024,rain
12.77777778,0.73,1024.68,rain
14.82222222,0.68,1024.84,rain
16.95,0.6,1024.95,rain
16.92777778,0.6,1024.88,rain
16.76666667,0.68,1024.81,rain
14.72777778,0.68,1024.88,rain
12.71111111,0.77,1025.25,rain
12.36111111,0.75,1025.31,rain
12.08333333,0.75,1025.85,rain
11.06111111,0.8,1026.36,rain
11,0.81,1026.73,rain
10.92777778,0.8,1027.08,rain
10.41666667,0.83,1027.39,rain
10.31111111,0.74,1027.77,rain
8.866666667,0.8,1027.85,rain
8.816666667,0.8,1027.85,rain
6.877777778,0.92,1029.62,rain
8.311111111,0.83,1028.02,rain
7.755555556,0.86,1028.02,rain
7.65,0.84,1028.18,rain
7.544444444,0.84,1028.23,rain
7.516666667,0.84,1028.14,rain
7.588888889,0.84,1028.63,rain
7.827777778,0.83,1029.01,rain
8.938888889,0.72,1029.1,rain
9.122222222,0.72,1029.23,rain
10.11666667,0.71,1028.99,rain
11.16111111,0.62,1028.89,rain
12.2,0.62,1028.23,rain
12.75555556,0.59,1027.98,rain
12.75555556,0.6,1027.79,rain
12.1,0.63,1027.78,rain
9.927777778,0.71,1027.9,rain
7.838888889,0.82,1028.4,rain
7.572222222,0.85,1029.02,rain
7.722222222,0.83,1029.01,rain
7.655555556,0.84,1029.11,rain
7.85,0.86,1029.34,rain
6.538888889,0.89,1029.41,rain
6.538888889,0.89,1029.62,rain
8.261111111,0.87,1031.81,rain
6.516666667,0.89,1029.83,rain
5.988888889,0.89,1029.93,rain
6.261111111,0.94,1030.15,rain
6.011111111,0.87,1030.41,rain
5.961111111,0.87,1030.69,rain
7.138888889,0.94,1031.11,rain
7.727777778,0.89,1031.63,rain
8.883333333,0.89,1031.93,rain
11.07222222,0.78,1031.97,rain
12.22222222,0.73,1032.21,rain
12.82222222,0.7,1031.72,rain
13.77777778,0.6,1031.33,rain
12.84444444,0.56,1031.21,rain
12.77777778,0.6,1031.4,rain
12.33333333,0.65,1031.42,rain
11.13333333,0.71,1031.52,rain
10.09444444,0.77,1031.92,rain
10.09444444,0.77,1032.28,rain
8.983333333,0.88,1032.43,rain
9.977777778,0.8,1032.63,rain
9.694444444,0.81,1032.6,rain
9.377777778,0.81,1032.42,rain
8.866666667,0.83,1032.41,rain
8.15,0.84,1025.71,rain
7.8,0.86,1031.9,rain
6.761111111,0.86,1031.5,rain
5.305555556,0.93,1031.36,rain
5.211111111,0.93,1031.3,rain
4.166666667,0.92,1031,rain
7.144444444,0.93,1031.37,rain
7.777777778,0.89,1031.51,rain
9.883333333,0.78,1031.29,rain
10.94444444,0.73,1031.15,rain
12.2,0.66,1030.87,rain
12.24444444,0.61,1029.99,rain
12.28888889,0.61,1029.41,rain
12.24444444,0.61,1028.69,rain
12.15,0.61,1028.29,rain
12.07777778,0.65,1027.91,rain
10.94444444,0.71,1027.6,rain
8.883333333,0.83,1027.51,rain
7.877777778,0.78,1027.34,rain
7.222222222,0.79,1027.08,rain
7.177777778,0.83,1026.58,rain
8.2,0.78,1026.07,rain
8.238888889,0.83,1025.41,rain
8.238888889,0.83,1024.98,rain
6.977777778,0.83,1016.54,rain
7.733333333,0.86,1023.79,rain
7.733333333,0.83,1022.97,rain
7.044444444,0.85,1023.05,rain
6.183333333,0.86,1021.88,rain
6.138888889,0.8,1021.55,rain
5.033333333,0.87,1021.16,rain
7.711111111,0.84,1020.76,rain
9.938888889,0.73,1020.08,rain
11.12777778,0.72,1020.02,rain
12.22222222,0.62,1019.25,rain
12.85,0.64,1018.25,rain
13.02777778,0.63,1017.29,rain
13.96111111,0.59,1016.06,rain
12.89444444,0.59,1015.37,rain
12.4,0.65,1015.26,rain
9.027777778,0.77,1015.38,rain
8.911111111,0.83,1015.77,rain
8.033333333,0.82,1015.8,rain
8.727777778,0.78,1015.47,rain
8.794444444,0.75,1015.28,rain
7.688888889,0.78,1015.39,rain
6.738888889,0.83,1015.15,rain
6.3,0.86,1015.23,rain
8.833333333,0.8,1013.13,rain
7.294444444,0.8,1014.46,rain
7.316666667,0.79,1014.33,rain
7.205555556,0.84,1014.24,rain
7.85,0.83,1013.96,rain
7.827777778,0.83,1014.15,rain
7.788888889,0.84,1014.62,rain
7.894444444,0.83,1015.21,rain
8.955555556,0.84,1015.22,rain
11.08888889,0.78,1015.07,rain
12.82222222,0.73,1014.64,rain
14.95,0.63,1014.04,rain
16.14444444,0.58,1013.47,rain
17.17222222,0.59,1012.74,rain
17.21666667,0.59,1012.27,rain
16.35,0.6,1012.39,rain
14.97222222,0.67,1012.74,rain
13.86111111,0.68,1012.93,rain
13.9,0.68,1013.01,rain
12.38333333,0.72,1013.04,rain
11.80555556,0.71,1013.42,rain
11.56666667,0.73,1013.57,rain
10.13888889,0.77,1013.22,rain
10,0.77,1013.12,rain
13.5,0.75,1007.95,rain
9.4,0.78,1012.41,rain
9.444444444,0.78,1011.64,rain
9.688888889,0.78,1011.25,rain
10.99444444,0.72,1010.83,rain
11.08888889,0.78,1010.38,rain
12.02777778,0.76,1011.49,rain
12.12777778,0.81,1011.24,rain
12.82222222,0.83,1010.77,rain
14.92777778,0.73,1011.23,rain
16.08888889,0.73,1010.65,rain
17.24444444,0.64,1010.32,rain
18.87777778,0.62,1009.66,rain
20.06666667,0.58,1009.1,rain
19.04444444,0.61,1009,rain
18.17222222,0.6,1008.84,rain
17.21666667,0.64,1008.61,rain
16.08333333,0.63,1008.9,rain
15.08333333,0.68,1008.85,rain
14.97222222,0.64,1008.7,rain
14.97222222,0.65,1008.4,rain
14.8,0.69,1008.41,rain
14.41666667,0.69,1007.41,rain
16.5,0.76,1009.29,rain
15.9,0.79,1008.82,rain
14.53888889,0.92,1007.77,rain
15.46111111,0.82,1009,rain
14.46666667,0.87,1008.98,rain
14.42222222,0.88,1008.86,rain
14.42222222,0.9,1008.3,rain
13.86666667,0.9,1008,rain
13.91666667,0.91,1008.43,rain
16.01666667,0.82,1008.44,rain
17.71111111,0.74,1008.92,rain
19.83888889,0.69,1008.85,rain
21.01666667,0.55,1008.6,rain
22.75555556,0.49,1008.11,rain
22.77222222,0.48,1007.71,rain
23.79444444,0.46,1007.12,rain
22.8,0.48,1006.8,rain
22.28888889,0.49,1006.72,rain
19.97222222,0.62,1006.68,rain
18.81666667,0.66,1006.64,rain
18.65555556,0.67,1007.12,rain
17.11111111,0.76,1006.84,rain
15.56111111,0.9,1008.06,rain
15.57777778,0.92,1008.22,rain
13.91111111,0.73,1007.1,rain
9.377777778,0.85,1010.85,rain
14.35,0.73,1005.79,rain
14.90555556,0.7,1005,rain
14.9,0.71,1004.72,rain
14.97777778,0.68,1003.99,rain
13.91111111,0.77,1003.8,rain
14.88888889,0.73,1003.52,rain
15.02222222,0.73,1003.55,rain
17.22222222,0.68,1003.7,rain
19.04444444,0.61,1003.38,rain
21.15555556,0.57,1002.63,rain
22.31111111,0.53,1002.03,rain
22.4,0.49,1002.19,rain
22.42777778,0.49,1001.55,rain
20.85,0.54,1001.4,rain
19.75555556,0.62,1001.57,rain
17.56666667,0.71,1002.7,rain
15.97222222,0.68,1005.22,rain
14.9,0.69,1006.57,rain
12.71111111,0.73,1007.92,rain
12.15,0.77,1008.19,rain
12.55555556,0.73,1008.89,rain
10.97222222,0.75,1009.68,rain
8.888888889,0.84,1011.11,rain
11.80555556,0.75,1016.75,rain
7.288888889,0.89,1012.07,rain
7.177777778,0.89,1012.84,rain
7.988888889,0.88,1013.17,rain
6.211111111,0.93,1013.86,rain
6.183333333,0.87,1014.16,rain
8.794444444,0.9,1015.03,rain
12.06666667,0.87,1015.66,rain
14.91666667,0.83,1016.45,rain
17.03888889,0.68,1016.67,rain
17.80555556,0.6,1017.08,rain
19.97777778,0.5,1016.85,rain
20.99444444,0.42,1016.84,rain
21.13333333,0.41,1016.93,rain
19.97222222,0.44,1017.34,rain
17.43888889,0.53,1017.82,rain
15.07222222,0.62,1018.32,rain
14.95555556,0.6,1018.26,rain
13.87222222,0.65,1018.62,rain
12.28888889,0.72,1018.46,rain
12.26666667,0.72,1018.67,rain
12.94444444,0.69,1018.5,rain
13.26666667,0.65,1018.15,rain
15.37222222,0.9,1007.53,rain
14.26111111,0.9,1007.1,rain
10.31666667,0.87,1011.71,rain
14.19444444,0.9,1007.87,rain
12.10555556,0.93,1007.86,rain
11.67222222,0.9,1007.92,rain
11.03888889,0.86,1007.94,rain
11.06666667,0.86,1007.78,rain
10.98333333,0.88,1007.65,rain
10.97222222,0.87,1008.34,rain
9.977777778,0.93,1008.98,rain
10.05,0.93,1009.35,rain
10,0.93,0,rain
11.11111111,0.86,0,rain
11.01111111,0.87,1009.87,rain
11.11111111,0.86,0,rain
10.05,0.93,0,rain
10.97777778,0.87,1010.5,rain
10.05,0.93,0,rain
11.06111111,0.81,0,rain
10.98333333,0.82,1012.15,rain
11.06111111,0.78,0,rain
10,0.83,0,rain
9.938888889,0.82,1013.11,rain
9.95,0.83,0,rain
9.95,0.83,0,rain
4.711111111,0.85,1014.5,rain
8.888888889,0.93,0,rain
8.838888889,0.89,0,rain
8.277777778,0.93,1013.43,rain
7.777777778,0.89,0,rain
7.777777778,0.89,0,rain
8.705555556,0.85,1014.5,rain
8.938888889,0.89,0,rain
10,0.83,0,rain
10.92777778,0.78,1014.91,rain
12.22222222,0.72,0,rain
12.3,0.72,0,rain
12.83888889,0.64,1014.51,rain
12.82777778,0.64,0,rain
13.88888889,0.59,0,rain
12.86111111,0.51,1014.13,rain
11.16111111,0.61,0,rain
8.988888889,0.66,0,rain
7.544444444,0.73,1015.5,rain
6.161111111,0.79,0,rain
6.238888889,0.79,0,rain
6.338888889,0.77,1015.3,rain
5.1,0.82,0,rain
4.9,0.82,0,rain
9.005555556,0.86,1018.05,rain
3.838888889,0.89,0,rain
3.838888889,0.89,0,rain
4.122222222,0.86,1015.01,rain
3.938888889,0.89,0,rain
2.927777778,0.89,0,rain
6.061111111,0.87,1015.93,rain
11.11111111,0.71,0,rain
12.77777778,0.72,0,rain
15.78333333,0.5,1016.45,rain
16.06111111,0.56,0,rain
17.17222222,0.45,0,rain
17.89444444,0.43,1016.7,rain
18.81111111,0.41,0,rain
17.82777778,0.5,0,rain
17.46666667,0.5,1016.61,rain
16.18888889,0.58,0,rain
15.11666667,0.62,1017.09,rain
14.91111111,0.64,1017.51,rain
13.68888889,0.68,1017.79,rain
12.13888889,0.77,1018.1,rain
11.76111111,0.81,1018.38,rain
10.01111111,0.86,1018.3,rain
10.5,0.83,1018.5,rain
10.06111111,0.89,1018.73,rain
9.505555556,0.86,1018.4,rain
9.477777778,0.83,1018.39,rain
9.494444444,0.85,1018.51,rain
7.95,0.89,1018.49,rain
9.966666667,0.83,1018.69,rain
11.84444444,0.77,1019,rain
13.8,0.73,1019.08,rain
16.11666667,0.68,1019.19,rain
17.17222222,0.67,1019.29,rain
18.91111111,0.61,1018.69,rain
20.99444444,0.54,1018.29,rain
20.03888889,0.53,1018,rain
21.06111111,0.5,1017.69,rain
21.03888889,0.5,1017.58,rain
19.07777778,0.55,1017.44,rain
16.26666667,0.67,1017.58,rain
15.16111111,0.72,1017.87,rain
14.10555556,0.77,1018.18,rain
12.76111111,0.78,1018.32,rain
12.64444444,0.81,1018.51,rain
11.26111111,0.89,1018.87,rain
10.53888889,0.89,1018.7,rain
9.961111111,0.89,1018.6,rain
11.58333333,0.9,1022.35,rain
9.5,0.93,1018.39,rain
9.966666667,0.93,1018.39,rain
9.255555556,0.93,1018.63,rain
7.855555556,0.96,1018.78,rain
7.883333333,0.99,1018.98,rain
10.95555556,0.93,1019.36,rain
16.85555556,0.77,1019.39,rain
18.77222222,0.66,1019.38,rain
19.72222222,0.62,1019.69,rain
19.97222222,0.61,1019.58,rain
21.06111111,0.5,1019.48,rain
21.93888889,0.46,1019.25,rain
21.06111111,0.5,1018.98,rain
22.08333333,0.47,1018.89,rain
21.03333333,0.46,1018.96,rain
17.75,0.65,1019.38,rain
13.90555556,0.77,1019.89,rain
13.08333333,0.83,1020.54,rain
12.71111111,0.83,1020.99,rain
11.76111111,0.86,1021.38,rain
12.3,0.87,1021.75,rain
12.17777778,0.86,1021.79,rain
12.16111111,0.86,1021.99,rain
10.68333333,0.89,1029.9,rain
11.13888889,0.89,1022.78,rain
10.56111111,0.93,1023.1,rain
10.10555556,0.9,1023.81,rain
10.02777778,0.93,1024.09,rain
10.01111111,0.93,1024.41,rain
12.35,0.91,1025.08,rain
13.80555556,0.84,1025.8,rain
16.11666667,0.79,1026.48,rain
18.77777778,0.67,1026.85,rain
20.04444444,0.61,1026.98,rain
20.13888889,0.61,1027.17,rain
21.96666667,0.54,1027.14,rain
21.20555556,0.53,1027.08,rain
20.16111111,0.6,1027.18,rain
19.27777778,0.61,1027.42,rain
17.21666667,0.67,1027.79,rain
17.01111111,0.68,1028.3,rain
15.00555556,0.79,1028.96,rain
13.77222222,0.83,1029.32,rain
12.61111111,0.86,1029.9,rain
11.8,0.9,1030.08,rain
15.72222222,0.5,1020.69,rain
14.1,0.57,1020.77,rain
14.75,0.74,1018.28,rain
9.977777778,0.74,1020.57,rain
9.372222222,0.77,1020.27,rain
9.083333333,0.83,1020.18,rain
7.8,0.89,1020.1,rain
12.52777778,0.73,1020.39,rain
14.74444444,0.66,1020.43,rain
17.82222222,0.52,1020.08,rain
21.12777778,0.46,1020.05,rain
22.76111111,0.39,1020.19,rain
23.93333333,0.36,1019.86,rain
24.97222222,0.33,1019.36,rain
26.96666667,0.3,1018.75,rain
27.15,0.29,1018.07,rain
27.2,0.32,1017.57,rain
26.99444444,0.32,1017.22,rain
25.95,0.34,1016.88,rain
22.67777778,0.41,1016.89,rain
20.97777778,0.5,1017.13,rain
18.63888889,0.57,1017.49,rain
17.55,0.64,1017.69,rain
16.71666667,0.67,1017.83,rain
13.81666667,0.8,1020.85,rain
12.75555556,0.83,1020.59,rain
15.16666667,0.82,1017.61,rain
12.15555556,0.86,1020.37,rain
11.13888889,0.89,1020.46,rain
10.18888889,0.9,1020.37,rain
9.977777778,0.93,1020.27,rain
12.11666667,0.86,1020.67,rain
16.75,0.78,1020.93,rain
20.93333333,0.6,1020.66,rain
23.75,0.42,1020.75,rain
24.83333333,0.37,1020.53,rain
26.03888889,0.31,1020.14,rain
27.15,0.3,1019.45,rain
27.17222222,0.29,1019.13,rain
27.77777778,0.27,1018.34,rain
27.77777778,0.26,1017.65,rain
27.67222222,0.26,1017.49,rain
27.17222222,0.3,1017.25,rain
22.31111111,0.49,1016.95,rain
19.11111111,0.57,1017.06,rain
18.75,0.66,1017.66,rain
